RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
IMG_0001.JPG,20160725_July,BB18,M 1/3,12/07/2016,5:52:18 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.4,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0001.JPG,-30.552175,135.540896,Empty photo,
IMG_0002.JPG,20160725_July,BB18,M 2/3,12/07/2016,5:52:20 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.7,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0002.JPG,-30.552175,135.540896,Empty photo,
IMG_0003.JPG,20160725_July,BB18,M 3/3,12/07/2016,5:52:20 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.6,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0003.JPG,-30.552175,135.540896,Cat,Cat [1]
IMG_0004.JPG,20160725_July,BB18,M 1/3,12/07/2016,5:52:21 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.6,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0004.JPG,-30.552175,135.540896,Cat,
IMG_0005.JPG,20160725_July,BB18,M 2/3,12/07/2016,5:52:23 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.2,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0005.JPG,-30.552175,135.540896,Cat,
IMG_0006.JPG,20160725_July,BB18,M 3/3,12/07/2016,5:52:24 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.2,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0006.JPG,-30.552175,135.540896,Cat,
IMG_0007.JPG,20160725_July,BB18,M 1/3,12/07/2016,5:52:26 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,9.1,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0007.JPG,-30.552175,135.540896,Empty photo,
IMG_0008.JPG,20160725_July,BB18,M 2/3,12/07/2016,5:52:28 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,8.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0008.JPG,-30.552175,135.540896,Empty photo,
IMG_0009.JPG,20160725_July,BB18,M 3/3,12/07/2016,5:52:28 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,49,8.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0009.JPG,-30.552175,135.540896,Empty photo,
IMG_0010.JPG,20160725_July,BB18,M 1/3,12/07/2016,5:20:04 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,59,8.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0010.JPG,-30.552175,135.540896,Kangaroo,Kangaroo [1]
IMG_0011.JPG,20160725_July,BB18,M 2/3,12/07/2016,5:20:05 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,59,11.1,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0011.JPG,-30.552175,135.540896,Kangaroo,
IMG_0012.JPG,20160725_July,BB18,M 3/3,12/07/2016,5:20:06 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,59,11.1,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0012.JPG,-30.552175,135.540896,Kangaroo,
IMG_0013.JPG,20160725_July,BB18,M 1/3,13/07/2016,5:34:11 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,54,9.6,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0013.JPG,-30.552175,135.540896,Kangaroo,Kangaroo [1]
IMG_0014.JPG,20160725_July,BB18,M 2/3,13/07/2016,5:34:12 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,54,11.1,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0014.JPG,-30.552175,135.540896,Empty photo,
IMG_0015.JPG,20160725_July,BB18,M 3/3,13/07/2016,5:34:13 PM,First Quarter,Off,HC600 HYPERFIRE,128,0,64,154,100,54,11.1,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0015.JPG,-30.552175,135.540896,Empty photo,
IMG_0016.JPG,20160725_July,BB18,M 1/3,17/07/2016,9:35:57 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,9.5,H600HH04207489,5 roos in photo,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0016.JPG,-30.552175,135.540896,Kangaroo,Kangaroo [5]
IMG_0017.JPG,20160725_July,BB18,M 2/3,17/07/2016,9:35:58 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0017.JPG,-30.552175,135.540896,Kangaroo,
IMG_0018.JPG,20160725_July,BB18,M 3/3,17/07/2016,9:35:59 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0018.JPG,-30.552175,135.540896,Kangaroo,
IMG_0019.JPG,20160725_July,BB18,M 1/3,17/07/2016,9:36:11 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0019.JPG,-30.552175,135.540896,Kangaroo,
IMG_0020.JPG,20160725_July,BB18,M 2/3,17/07/2016,9:36:11 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0020.JPG,-30.552175,135.540896,Kangaroo,
IMG_0021.JPG,20160725_July,BB18,M 3/3,17/07/2016,9:36:12 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0021.JPG,-30.552175,135.540896,Kangaroo,
IMG_0022.JPG,20160725_July,BB18,M 1/3,17/07/2016,9:36:18 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0022.JPG,-30.552175,135.540896,Kangaroo,
IMG_0023.JPG,20160725_July,BB18,M 2/3,17/07/2016,9:36:19 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0023.JPG,-30.552175,135.540896,Kangaroo,
IMG_0024.JPG,20160725_July,BB18,M 3/3,17/07/2016,9:36:19 AM,Waxing Gibbous,Off,HC600 HYPERFIRE,128,0,64,154,100,54,10.9,H600HH04207489,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB18\IMG_0024.JPG,-30.552175,135.540896,Kangaroo,
