RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
IMG_0001.JPG,20160725_July,BB07,M 1/3,30/06/2016,12:30:05 PM,Waning Crescent,Off,HC600 HYPERFIRE,128,0,64,154,100,73,7.8,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0001.JPG,-30.551039,135.530553,Empty photo,
IMG_0002.JPG,20160725_July,BB07,M 2/3,30/06/2016,12:30:07 PM,Waning Crescent,Off,HC600 HYPERFIRE,128,0,64,154,100,73,8.6,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0002.JPG,-30.551039,135.530553,Empty photo,
IMG_0003.JPG,20160725_July,BB07,M 3/3,30/06/2016,12:30:08 PM,Waning Crescent,Off,HC600 HYPERFIRE,128,0,64,154,100,73,8.6,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0003.JPG,-30.551039,135.530553,Empty photo,
IMG_0004.JPG,20160725_July,BB07,M 1/3,3/07/2016,7:29:01 AM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,35,7.8,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0004.JPG,-30.551039,135.530553,Empty photo,
IMG_0005.JPG,20160725_July,BB07,M 2/3,3/07/2016,7:29:02 AM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,35,8.8,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0005.JPG,-30.551039,135.530553,Empty photo,
IMG_0006.JPG,20160725_July,BB07,M 3/3,3/07/2016,7:29:02 AM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,35,8.8,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0006.JPG,-30.551039,135.530553,Empty photo,
IMG_0007.JPG,20160725_July,BB07,M 1/3,4/07/2016,3:14:33 PM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,60,7.8,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0007.JPG,-30.551039,135.530553,Empty photo,
IMG_0008.JPG,20160725_July,BB07,M 2/3,4/07/2016,3:14:34 PM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,60,8.6,H600HH04207648,unidentifiable,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0008.JPG,-30.551039,135.530553,Empty photo,
IMG_0009.JPG,20160725_July,BB07,M 3/3,4/07/2016,3:14:35 PM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,60,8.6,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0009.JPG,-30.551039,135.530553,Empty photo,
IMG_0010.JPG,20160725_July,BB07,M 1/3,4/07/2016,3:14:40 PM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,60,8.6,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0010.JPG,-30.551039,135.530553,Kangaroo,Kangaroo [1]
IMG_0011.JPG,20160725_July,BB07,M 2/3,4/07/2016,3:14:41 PM,New Moon,Off,HC600 HYPERFIRE,128,0,64,154,100,60,8.6,H600HH04207648,,4.1.0.20140213,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB07\IMG_0011.JPG,-30.551039,135.530553,Empty photo,
