RECONYX - MapView Professional,,,,,,,,,,,,,,,,,,,,,,,
Image Name,Site,Location,Trigger,Date,Time,Moon Phase,Illum,Label,Contrast,Brightness,Sharpness,Saturation,Sensitivity,Temp,Battery(Volts),Serial #,Narrative,Firmware,Image Path, Location Latitude, Location Longitude,Hit List,Counts
IMG_0001.JPG,20160725_July,BB36,M 1/3,14/07/2016,6:17:13 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,9.3,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0001.JPG,-30.510814,135.578467,Empty photo,
IMG_0002.JPG,20160725_July,BB36,M 2/3,14/07/2016,6:17:15 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,9.5,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0002.JPG,-30.510814,135.578467,Empty photo,
IMG_0003.JPG,20160725_July,BB36,M 3/3,14/07/2016,6:17:19 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.7,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0003.JPG,-30.510814,135.578467,Empty photo,
IMG_0004.JPG,20160725_July,BB36,M 1/3,14/07/2016,6:17:28 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,9,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0004.JPG,-30.510814,135.578467,Empty photo,
IMG_0005.JPG,20160725_July,BB36,M 2/3,14/07/2016,6:17:31 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.6,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0005.JPG,-30.510814,135.578467,Empty photo,
IMG_0006.JPG,20160725_July,BB36,M 3/3,14/07/2016,6:17:31 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.6,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0006.JPG,-30.510814,135.578467,Empty photo,
IMG_0007.JPG,20160725_July,BB36,M 1/3,14/07/2016,6:17:40 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,9,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0007.JPG,-30.510814,135.578467,Empty photo,
IMG_0008.JPG,20160725_July,BB36,M 2/3,14/07/2016,6:17:45 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.5,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0008.JPG,-30.510814,135.578467,Kangaroo,Kangaroo [1]
IMG_0009.JPG,20160725_July,BB36,M 3/3,14/07/2016,6:17:46 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.4,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0009.JPG,-30.510814,135.578467,Empty photo,
IMG_0010.JPG,20160725_July,BB36,M 1/3,14/07/2016,6:17:53 AM,First Quarter,On,HC600 HYPERFIRE,160,0,32,0,100,35,8.7,H600HJ01247892,,4.1.0.20160216,F:\Camera Data\Bettong Monitoring Area\20160725_July\BB36\IMG_0010.JPG,-30.510814,135.578467,Empty photo,
